overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,Positive/Negative
4,True,"03 17, 2018",AHXQ0PAMEKC0P,B001IKJOLW,"{'Size:': ' 8 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",ALH,"comfortable athletic shoe,  good for the gym (ellipical, tredmill, etc.) fit is good, and shoe is really lightweight and comfy.","comfortable, lightweight xtrainer",1521244800,,,0
5,True,"03 13, 2018",A2P6I9PGAVEW6E,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"the shoes fit perfectly and came within the time frame i was given.  very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",great shoe!,1520899200,,,0
1,True,"03 11, 2018",A6CXK8NXD50R2,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",MMB,they looked very cheap,returned...looked cheap,1520726400,,,1
5,True,"03 5, 2018",A39943Z2419XIU,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,the fit is as expected,fits to size,1520208000,,,0
5,True,"03 2, 2018",A2RZ3T3ECENTMO,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Jo,very comfortable shoes. this is my second pair of this style of shoe because i loved them that much.,very comfortable shoes. this is my second pair of this ...,1519948800,,,0
5,True,"02 28, 2018",A16BGUHQH20CIP,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Van G,"comfortable, consistent each time i order and good looking",sleek and sporty,1519776000,,,0
5,True,"02 27, 2018",A3O3KF45YVTOGY,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,i love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. i am very satisfied with this purchase,i love the shoes and the description and photos were accurate,1519689600,,,0
5,True,"02 27, 2018",A3TLWN2BRF1QH5,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Brittany C.,these are so cute and comfortable and very light. i just received them today and the fit is perfect. i normally wear an 8 1/2 and they are true to size!,great fit!,1519689600,,['https://images-na.ssl-images-amazon.com/images/I/81RTR7fHytL._SY88.jpg'],0
5,True,"02 27, 2018",A2ZGEESHHGFZKL,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Janelle Drenowatz,i always order a 1/2 size up in workout shoes.,lightweight,1519689600,,,0
1,True,"02 25, 2018",AUE82PKEUMKZB,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",NAME_NOT_RETURNED,"i wore these shoe one time, from the airport in omaha, ne to the airport in phoenix, az. when i arrived in phoenix, the left shoe/sole started squeaking and won't stop. i want to return for a refund. need instructions for returning as no paperwork was in my package when it arrived.",squeaky soles,1519516800,,,1
2,True,"02 25, 2018",A2UVALXRJ35D1A,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,they run big and are super uncomfortable and the soles squeak. they don't breathe at all.,two stars,1519516800,,,1
5,True,"02 21, 2018",A3E05IUHHCTRJC,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sahar Mahboob,exactly what i expected! comfortable and chic,comfortable and,1519171200,,,0
5,True,"02 20, 2018",A3RNGBSBRJ3YAQ,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Andrea L Hogan,they were a gift  to my daughter she loved them,their cute and pink,1519084800,,['https://images-na.ssl-images-amazon.com/images/I/71Q1TDIUL6L._SY88.jpg'],0
5,True,"02 14, 2018",A13W5DGU9QF721,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Marjorie J. Moore,love these comfy shoes. they fit like a glove.,five stars,1518566400,,,0
5,True,"02 14, 2018",A2QRWCN5YR05G9,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,very confortable.,smooth and confortable.,1518566400,,,0
5,True,"02 12, 2018",A2UALK0MY7S3C2,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",salina,i love these shoes.,five stars,1518393600,,,0
5,True,"02 1, 2018",A5JF4EQ9MQC78,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Rosalyn Russell,"lightweight, decent arch support and comfortably to wear all day doing regular activity and sprinting.",decent arch support and comfortably to wear all day doing regular activity and sprinting,1517443200,,,0
5,True,"02 1, 2018",A3VGHF7VNFBMCQ,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sporting road,daughter loves them,five stars,1517443200,,,0
5,True,"01 29, 2018",A13JGYKUU10QKH,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",jled,"i ordered a 1/2 size smaller than my usual size, and they are perfect. these shoes are hard to find. great customer service as well.",good shoes,1517184000,,,0
4,True,"01 25, 2018",ATHL3S7ZD436V,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Joanna D,"very good overall.
now ive been a huge sketchers go walk fan for some time and the only reason i tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
these shoes are very sturdy and the grip of the soles has been very solid so far. i use them for basic workout cardio and cross training, as well as work as a massage therapist (i go through shoes fast enough that ive recently consolidated).
if you're a go walk fan, these do not offer the same level of cushion-comfort as those, however, they offer the kind of long-term comfort to make them a durable option.
the material of the shoes seem very durable and the breathable. my feet do not feel hot in them.
now these shoes are ideal for a basic workout or cross training, i would not get them to do 25,000 steps in walt disney world.
solid choice, overall.",good shoes,1516838400,,,0
5,True,"01 18, 2018",A36T5MSMYI9F3C,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Lee Berrey,wife loves them!,five stars,1516233600,,,0
5,True,"01 11, 2018",ACZAPPQ95QM86,B001IKJOLW,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Shannon Youngblood,"these shoes are extremely comfortable, and fit as expected.  will purchase again.",five stars,1515628800,,,0
1,True,"01 10, 2018",A23TE15JI8Q2YQ,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",sonia,artculo equivocado en color,one star,1515542400,,['https://images-na.ssl-images-amazon.com/images/I/81-b35fKqUL._SY88.jpg'],1
5,True,"01 10, 2018",AC5PPX3XLCZN1,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",G.K. Hyder,glad i read the reviews and ordered a half size too big. these are light weight. i worked out in them last night and had a great work out. they are very comfortable. i would recommend these to anyone. i am a beach body coach and these are now my new favorite shoes to work out in. i feel like i am walking in slippers when i wear these shoes. they are so comfortable. i love them so much. i never buy myself anything nice and for christmas got an amazon gift card and used it to buy myself these sneakers and they are so awesome. i really do love them and have been telling all my friends about them. get these shoes!,glad i read the reviews and ordered a half size ...,1515542400,2.0,,0
3,True,"01 9, 2018",A3U0BBRU2Q85LE,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Alix gray,"on the left shoe, there were two stained yellow spots.",not in perfect condition,1515456000,,,1
5,True,"01 8, 2018",A174EEWMHB3J8N,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sneakerlover,"i love these, i had the previous iteration (or maybe two earlier?) and finally wore them out after several years. they are definitely a light-weight training shoe so i wouldn't get them if you are going to be doing a lot of running. but this also makes them extremely comfortable, i hadn't realized how hot running shoes made my feet until i switched to these. good support and my feet stay cool all day, also noticeably light but well-made and long lasting.

i have worn them hiking in a pinch but don't really recommend it because the material is mesh-like and will let a lot of dirt in. but if you mainly take cardio classes and/or do weight training or just need something to wear around town look no further.","very comfortable, cute, and long-lasting",1515369600,,,0
5,True,"01 8, 2018",A1VXFXHDY4SRI5,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Trl,"super light-weight, decent arch support (mine is higher than average).  i was pleasantly surprised by the sole/tread on these for my circuit training classes, as i couldn't really tell by online pics.  also pleasantly surprised that these ran ever so slightly bigger than nike running shoes i use to wear 15+years ago - i always wore one to 1.5 sizes larger in their ""hurache's""/running shoes, so i was really worried my size 6 would be too small - there is actually more toe room in these shoes than any other size 6 shoe i own (athletic, heel, boot).  but it is the correct amount of room from big toe to edge of shoe for me (an inch or less, i don't want my big toe being jammed into edge of shoe when lunging, jumping, etc.).  shoes arrived with an odd yellowish color on side of one shoe, but no damage to box, paper lining etc - i was happy that a clorox wipe easily cleaned the shoe and did not discolor any further.  i am very happy and highly recommend, although i have only worked out it once!","super light-weight, nice tread and arch support - love them so far!",1515369600,,,0
5,True,"01 7, 2018",A1FQAVH5JBSV6A,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Renata,i love it. it is very light and the color is great.,five stars,1515283200,,,0
5,True,"12 29, 2017",A2GBBOXDACUA6,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"my wife loves these shoes. we have both been wearing sketchers and new balance for several years and recently we have both purchased nike. there is a reason why nike is still number 1 after all these years, you just cant beat their comfort.",my wife loves these shoes. we have both been ...,1514505600,,,0
5,True,"12 28, 2017",A2LZMWZ1CM4PF3,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",Kitten,"absolutly love these shoes!! beautiful color, comfy, and lightweight",new favorite shoes,1514419200,,['https://images-na.ssl-images-amazon.com/images/I/716r65w8StL._SY88.jpg'],0
2,True,"12 17, 2017",A1UVWOQTPDSYGY,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Heather,"i **loved** these shoes when i got them. i've noticed that the foam inside tends to compress during a workout, though. i'll lace them tightly enough that they're nearly cutting off my circulation. 20 minutes later, i'm sliding out of them while doing sled pushes.",foam compresses,1513468800,,,1
5,True,"12 17, 2017",A18530DRJJ0QAF,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Phyllis Cecilia McCray,she loves them,five stars,1513468800,,,0
3,True,"12 5, 2017",A2LSGH30A8AN2Y,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Karen Andrews,"these are a bit longer than they should be. i usually wear a 9 but could have easily ordered a 8.5. the width is accurate.

the pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. it makes the shoe a bit overwhelming. also two grommets on each shoe is dark. i'm not referring to the dark grommets closer to the toe as shown in the photo, i'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). i thought it was faulty at first until i noticed they were on the same side of each shoe. kind of odd and not pictured.

overall, they are very comfortable shoes which is why i am keeping them...even if you can see me coming from a mile away.",i usually wear a 9 but could have easily ordered a 8,1512432000,,,1
5,True,"12 5, 2017",A1LKTJ6HKH077C,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,five stars,1512432000,,,0
5,True,"12 4, 2017",A1DX2WRQ2ZHAEK,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,c,five stars,1512345600,,,0
5,True,"11 30, 2017",A2PWOO618R3IKJ,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Faith Harrison,love them!,five stars,1512000000,,,0
3,True,"11 30, 2017",AERFS3FMQJJ9L,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"very nice shoe, just a bit to snug/small for my foot. the flex wire really makes it the shoe fit tight to your foot. i need more ""wiggle"" room in my footwear, otherwise i would have kept them.",fits snug,1512000000,,,1
3,True,"11 28, 2017",A22FYN2DKXSWS0,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/White-anthracite-stealth'}",APrime Tower,"not sure why, but my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym. i've owned other nike shoes of this line but that never happened to me.","not sure why, but my mid section of my ...",1511827200,,,1
4,True,"11 28, 2017",A22WH1BPQH7XJD,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Priscilla Wallace ,my new gym shoes! love them,love,1511827200,,,0
5,True,"11 27, 2017",A3OP70LPLALBKN,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Chelsea,perfect!,five stars,1511740800,,,0
1,True,"11 19, 2017",A1BN6I0B2OF7WB,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",goldenhikergirl,i usually wear a size 8 and they fit fine. these are way too narrow. thought they might stretch out but they didnt. had to give away.,too narrow!,1511049600,,,1
5,True,"11 14, 2017",A2PYQN4T4LV0NP,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Brittany,"great shoe! outside arch is kind of high, but i'm still breaking them in. so i'm sure that will work it's way out. i originally ordered a 9, my regular size, and it was a tad too big. returned and ordered an 8.5 and it fits perfect!",consider sizing down 1 size,1510617600,,,0
4,True,"11 11, 2017",A14LN0R1PQA5WI,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Robin,i had to return the first pair and buy a 1/2 size smaller.  first time i've had to buy smaller for nike.,seem to run big,1510358400,,,0
5,True,"11 10, 2017",A35U6TP5276HMD,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",LORNA DOUGLAS,fit comfortable,five stars,1510272000,,,0
5,True,"11 9, 2017",AKZNLII88A0KO,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"my favorite running shoes!  the wall of the shoe is very thin, which makes them very comfortable to wear if your feet swell as you run.  i would not recommend for use on concrete or a treadmill, as there isn't very much impact absorption, but they are perfect for trail running!",perfect for trails,1510185600,,,0
4,True,"11 7, 2017",A3PZ1TJ71WPLXV,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Mellany Upshaw,nice fit,four stars,1510012800,,,0
2,True,"11 5, 2017",A3M69Q5SNV7U0X,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Amazon Customer,"i bought these for gym training - weight class and dance class (body jam, zumba) - and really wanted to like them, since i loved the color and the light weight feel. but when i worked out high impact, my toes tingled, went numb and cramped because the toe bed is very narrow. also, there wasn't enough cushion for me. when doing lunges, the ball of my feet hurt. can't return them because i wore them several times. these might be fine for someone with a narrow foot.","zumba) - and really wanted to like them, since i loved the color and the ...",1509840000,6.0,,1
5,True,"11 4, 2017",A2GOOFFNUI20XI,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Jerry Holley,"they fit perfect, extremely comfortable",five stars,1509753600,,,0
3,True,"11 4, 2017",A10Z8PKPUJ7YHO,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Pen Name,no arch support but l love the colors!,three stars,1509753600,,,1
4,True,"11 3, 2017",AHFAVT1MUB29W,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Diego,shoe was somewhat large,size problem,1509667200,,,0
